PLAYER_NAME,TEAM,RIVAL,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,REB,AST,STL,BLK,TOV,PLUS_MINUS,HOME,SEASON
Bam Adebayo,MIA,DEN,2024-11-30,MIA vs DEN,L,35.9,24.1,13,23,0.565,0,3,0.0,7.5,6.5,0.8,0.7,3.2,2.9,1,2024-25
Bam Adebayo,MIA,ORL,2024-12-03,MIA @ ORL,W,35.8,29.2,13,30,0.433,0,0,0.0,8.0,5.7,1.8,1.4,1.9,-10.1,0,2024-25
Bam Adebayo,MIA,UTA,2024-12-06,MIA vs UTA,L,32.6,18.0,10,20,0.5,1,3,0.333,5.4,6.1,1.4,1.2,4.3,-1.0,1,2024-25
Bam Adebayo,MIA,MIN,2024-12-09,MIA @ MIN,L,29.1,21.9,9,21,0.429,1,3,0.333,8.8,0.0,1.3,1.2,4.9,6.3,0,2024-25
Bam Adebayo,MIA,CLE,2024-12-12,MIA vs CLE,W,31.5,20.9,12,23,0.522,1,3,0.333,9.8,1.7,2.2,1.4,1.6,-10.3,1,2024-25
Bam Adebayo,MIA,HOU,2024-12-15,MIA vs HOU,L,31.7,30.4,14,28,0.5,0,2,0.0,9.3,1.9,2.4,1.1,4.6,7.0,1,2024-25
Bam Adebayo,MIA,ORL,2024-12-18,MIA vs ORL,W,30.1,34.9,15,35,0.429,0,1,0.0,4.0,5.3,1.8,1.1,3.9,-6.7,1,2024-25
Bam Adebayo,MIA,OKC,2024-12-21,MIA vs OKC,L,29.8,20.1,9,18,0.5,0,1,0.0,3.9,0.0,0.8,1.5,2.3,-6.4,1,2024-25
Bam Adebayo,MIA,UTA,2024-12-24,MIA @ UTA,W,36.9,28.0,12,26,0.462,0,0,0.0,14.5,3.3,1.0,1.1,3.8,-9.1,0,2024-25
Bam Adebayo,MIA,TOR,2024-12-27,MIA @ TOR,L,30.6,21.5,12,23,0.522,0,0,0.0,1.3,2.5,0.5,0.6,2.7,7.7,0,2024-25
Bam Adebayo,MIA,MIL,2024-12-30,MIA vs MIL,L,32.8,30.3,16,30,0.533,0,2,0.0,7.0,7.8,0.3,0.6,4.2,11.2,1,2024-25
Bam Adebayo,MIA,IND,2025-01-02,MIA vs IND,W,33.3,32.8,17,34,0.5,0,2,0.0,7.5,1.4,0.6,1.7,5.0,3.0,1,2024-25
Bam Adebayo,MIA,ATL,2025-01-05,MIA vs ATL,W,35.2,33.6,14,35,0.4,0,0,0.0,7.6,6.4,1.1,0.5,3.6,-5.1,1,2024-25
Bam Adebayo,MIA,CLE,2025-01-08,MIA vs CLE,L,31.4,29.8,15,31,0.484,0,2,0.0,8.9,3.8,1.0,0.8,0.6,5.1,1,2024-25
Bam Adebayo,MIA,SAS,2025-01-11,MIA vs SAS,W,35.5,17.9,11,20,0.55,0,1,0.0,9.1,3.7,2.4,2.3,3.3,4.8,1,2024-25
Bam Adebayo,MIA,HOU,2025-01-14,MIA @ HOU,L,35.4,14.6,6,14,0.429,0,0,0.0,8.0,7.3,1.0,1.0,3.7,18.0,0,2024-25
Bam Adebayo,MIA,ORL,2025-01-17,MIA @ ORL,W,28.1,28.7,14,31,0.452,1,3,0.333,7.1,4.9,1.6,1.2,0.9,12.8,0,2024-25
Paul George,PHI,TOR,2024-10-22,PHI vs TOR,W,35.5,25.0,13,27,0.481,1,3,0.333,9.0,6.3,0.2,0.0,1.3,11.6,1,2024-25
Paul George,PHI,CHA,2024-10-25,PHI vs CHA,L,30.6,22.3,9,20,0.45,1,4,0.25,3.7,3.1,1.5,0.8,1.8,-3.5,1,2024-25
Paul George,PHI,DEN,2024-10-28,PHI vs DEN,L,37.9,23.4,13,24,0.542,2,5,0.4,0.4,2.8,0.2,0.2,5.4,-14.2,1,2024-25
Paul George,PHI,GSW,2024-10-31,PHI vs GSW,L,28.7,24.6,10,23,0.435,3,8,0.375,8.4,4.5,0.0,0.0,1.3,1.0,1,2024-25
Paul George,PHI,TOR,2024-11-03,PHI @ TOR,W,37.1,21.0,9,19,0.474,0,2,0.0,6.8,2.2,1.1,1.1,2.3,12.0,0,2024-25
Paul George,PHI,DAL,2024-11-06,PHI vs DAL,W,31.0,19.7,8,18,0.444,1,5,0.2,0.0,3.6,0.2,0.2,2.1,0.1,1,2024-25
Paul George,PHI,OKC,2024-11-09,PHI @ OKC,W,37.7,12.2,5,11,0.455,1,5,0.2,8.1,4.2,1.9,1.4,3.2,15.6,0,2024-25
Paul George,PHI,PHX,2024-11-12,PHI @ PHX,L,33.5,19.6,10,20,0.5,2,6,0.333,3.6,0.7,0.6,0.0,2.5,-6.6,0,2024-25
Paul George,PHI,DET,2024-11-15,PHI vs DET,L,32.9,26.7,16,29,0.552,1,3,0.333,7.4,5.8,1.7,0.1,2.5,-5.9,1,2024-25
Paul George,PHI,HOU,2024-11-18,PHI vs HOU,W,34.7,25.2,12,25,0.48,0,2,0.0,9.1,5.4,0.3,0.0,1.5,5.3,1,2024-25
Paul George,PHI,TOR,2024-11-21,PHI @ TOR,W,29.1,26.5,15,28,0.536,0,2,0.0,0.7,1.7,2.0,0.0,2.3,18.7,0,2024-25
Paul George,PHI,MIN,2024-11-24,PHI vs MIN,L,37.7,34.0,18,35,0.514,3,8,0.375,1.9,2.8,1.4,0.1,3.2,7.0,1,2024-25
Paul George,PHI,HOU,2024-11-27,PHI vs HOU,W,32.7,17.0,8,19,0.421,2,8,0.25,3.8,3.8,0.9,0.0,3.0,3.3,1,2024-25
Paul George,PHI,UTA,2024-11-30,PHI vs UTA,W,35.3,32.2,14,34,0.412,1,4,0.25,4.5,0.0,1.8,0.2,3.7,-7.2,1,2024-25
Paul George,PHI,TOR,2024-12-03,PHI vs TOR,W,30.7,18.9,9,19,0.474,0,2,0.0,4.0,1.8,2.0,0.3,1.5,5.2,1,2024-25
Paul George,PHI,CLE,2024-12-06,PHI @ CLE,L,32.0,27.2,14,28,0.5,2,8,0.25,3.1,6.1,0.6,0.7,1.6,-6.6,0,2024-25
Paul George,PHI,NOP,2024-12-09,PHI @ NOP,L,28.6,30.9,16,32,0.5,1,3,0.333,6.6,2.2,1.8,0.5,4.1,2.5,0,2024-25
Paul George,PHI,OKC,2024-12-12,PHI vs OKC,L,35.4,16.8,10,19,0.526,1,4,0.25,3.5,8.4,1.4,0.1,2.8,8.4,1,2024-25
Paul George,PHI,SAS,2024-12-15,PHI @ SAS,W,36.6,15.0,7,16,0.438,2,7,0.286,8.4,2.7,1.6,0.1,2.1,0.2,0,2024-25
Paul George,PHI,NOP,2024-12-18,PHI @ NOP,W,35.3,26.5,11,25,0.44,2,6,0.333,8.7,2.5,1.5,0.6,4.3,-17.1,0,2024-25
Paul George,PHI,PHX,2024-12-21,PHI @ PHX,L,30.3,18.6,11,20,0.55,1,4,0.25,1.0,3.6,1.8,0.2,2.9,8.9,0,2024-25
Paul George,PHI,UTA,2024-12-24,PHI @ UTA,W,37.1,28.9,12,28,0.429,0,3,0.0,9.4,6.5,1.4,0.2,2.5,-0.0,0,2024-25
Paul George,PHI,GSW,2024-12-27,PHI vs GSW,L,35.9,23.8,13,26,0.5,3,8,0.375,8.6,3.1,1.6,0.7,4.1,2.3,1,2024-25
Paul George,PHI,DEN,2024-12-30,PHI vs DEN,L,37.6,24.8,11,25,0.44,1,3,0.333,3.6,3.8,2.4,0.6,2.1,-2.5,1,2024-25
Paul George,PHI,IND,2025-01-02,PHI vs IND,L,37.0,17.2,7,17,0.412,1,3,0.333,6.8,4.9,0.7,0.0,5.7,17.4,1,2024-25
Paul George,PHI,DAL,2025-01-05,PHI @ DAL,L,34.9,18.5,10,18,0.556,0,2,0.0,4.8,7.5,1.9,0.0,1.3,-3.3,0,2024-25
Paul George,PHI,CHA,2025-01-08,PHI @ CHA,L,30.4,16.3,8,18,0.444,1,5,0.2,3.6,3.3,1.9,0.0,1.8,-9.1,0,2024-25
Paul George,PHI,WAS,2025-01-11,PHI @ WAS,L,28.7,22.1,10,22,0.455,0,3,0.0,9.2,2.8,1.6,0.4,3.8,2.3,0,2024-25
Paul George,PHI,DAL,2025-01-14,PHI @ DAL,W,31.7,32.1,15,31,0.484,1,3,0.333,6.5,4.8,1.3,0.2,3.0,-3.2,0,2024-25
Paul George,PHI,UTA,2025-01-17,PHI @ UTA,W,35.6,26.8,13,27,0.481,2,8,0.25,0.0,4.8,1.1,0.0,2.9,1.2,0,2024-25
Kawhi Leonard,LAC,TOR,2024-10-22,LAC @ TOR,L,35.3,22.8,11,25,0.44,2,6,0.333,1.2,6.7,1.0,1.0,3.1,-6.8,0,2024-25
Kawhi Leonard,LAC,PHI,2024-10-25,LAC @ PHI,W,29.1,28.5,15,30,0.5,0,2,0.0,5.9,1.4,0.8,0.1,3.1,7.5,0,2024-25
Kawhi Leonard,LAC,WAS,2024-10-28,LAC @ WAS,W,32.4,26.9,11,28,0.393,2,6,0.333,7.8,4.9,1.4,0.4,2.7,18.4,0,2024-25
Kawhi Leonard,LAC,DEN,2024-10-31,LAC @ DEN,W,35.6,14.7,6,14,0.429,3,8,0.375,5.1,4.0,1.9,0.6,1.7,1.4,0,2024-25
Kawhi Leonard,LAC,CHI,2024-11-03,LAC @ CHI,W,32.4,15.9,9,18,0.5,3,9,0.333,7.0,6.2,1.3,0.0,2.3,-12.9,0,2024-25
Kawhi Leonard,LAC,POR,2024-11-06,LAC vs POR,L,34.1,27.9,14,27,0.519,1,5,0.2,6.9,5.0,1.1,0.0,4.4,2.5,1,2024-25
Kawhi Leonard,LAC,SAS,2024-11-09,LAC vs SAS,W,38.0,39.2,17,37,0.459,3,9,0.333,0.0,8.0,1.3,1.1,2.2,-4.0,1,2024-25
Kawhi Leonard,LAC,DET,2024-11-12,LAC vs DET,L,35.4,24.6,11,24,0.458,0,3,0.0,6.2,0.4,1.6,0.0,3.1,-5.0,1,2024-25
Kawhi Leonard,LAC,HOU,2024-11-15,LAC @ HOU,L,28.9,35.5,15,38,0.395,1,4,0.25,0.0,0.0,1.9,0.8,1.8,-8.5,0,2024-25
Kawhi Leonard,LAC,WAS,2024-11-18,LAC @ WAS,W,36.3,18.8,9,21,0.429,2,8,0.25,0.0,4.8,1.0,0.8,3.1,-2.6,0,2024-25
Kawhi Leonard,LAC,DET,2024-11-21,LAC @ DET,W,35.8,26.2,13,26,0.5,1,6,0.167,7.5,3.3,1.0,0.1,2.7,0.5,0,2024-25
Kawhi Leonard,LAC,CHI,2024-11-24,LAC @ CHI,L,30.7,17.4,7,19,0.368,1,5,0.2,6.7,1.7,2.0,0.5,2.8,0.2,0,2024-25
Kawhi Leonard,LAC,POR,2024-11-27,LAC vs POR,W,29.4,30.3,12,28,0.429,3,9,0.333,4.7,4.6,1.1,0.3,3.1,-0.2,1,2024-25
Kawhi Leonard,LAC,OKC,2024-11-30,LAC vs OKC,W,30.2,11.9,4,11,0.364,1,5,0.2,6.2,5.8,1.4,0.1,2.9,4.0,1,2024-25
Kawhi Leonard,LAC,MIA,2024-12-03,LAC @ MIA,W,35.7,31.6,13,34,0.382,0,3,0.0,5.9,3.2,1.4,0.8,2.4,3.1,0,2024-25
Kawhi Leonard,LAC,MEM,2024-12-06,LAC vs MEM,W,31.1,24.5,11,23,0.478,1,4,0.25,4.3,5.2,1.6,0.0,3.7,12.0,1,2024-25
Kawhi Leonard,LAC,OKC,2024-12-09,LAC vs OKC,L,36.5,31.1,15,31,0.484,2,8,0.25,7.4,7.0,0.0,0.4,2.0,8.5,1,2024-25
Kawhi Leonard,LAC,PHI,2024-12-12,LAC vs PHI,W,33.6,22.5,10,20,0.5,1,3,0.333,8.1,3.8,2.4,0.8,3.2,11.7,1,2024-25
Kawhi Leonard,LAC,PHX,2024-12-15,LAC @ PHX,L,29.0,23.7,10,26,0.385,2,7,0.286,0.3,0.0,1.8,0.0,1.5,-4.1,0,2024-25
Kawhi Leonard,LAC,UTA,2024-12-18,LAC @ UTA,W,30.9,36.3,21,38,0.553,2,6,0.333,1.2,3.5,0.8,0.0,3.9,-7.2,0,2024-25
Kawhi Leonard,LAC,HOU,2024-12-21,LAC @ HOU,L,28.2,17.6,7,15,0.467,3,8,0.375,4.0,4.5,2.2,0.0,2.0,8.1,0,2024-25
Kawhi Leonard,LAC,MIA,2024-12-24,LAC vs MIA,W,28.7,37.0,17,35,0.486,1,4,0.25,10.0,4.0,1.3,0.4,5.3,1.3,1,2024-25
Kawhi Leonard,LAC,POR,2024-12-27,LAC vs POR,L,32.2,14.3,5,13,0.385,2,7,0.286,1.7,9.6,1.3,0.5,2.5,11.5,1,2024-25
Kawhi Leonard,LAC,UTA,2024-12-30,LAC @ UTA,W,32.3,23.4,9,22,0.409,0,2,0.0,6.9,4.2,1.9,0.4,1.0,-9.1,0,2024-25
Kawhi Leonard,LAC,MIL,2025-01-02,LAC vs MIL,L,37.3,18.0,8,16,0.5,1,5,0.2,4.9,1.5,1.2,0.0,0.0,1.2,1,2024-25
Kawhi Leonard,LAC,GSW,2025-01-05,LAC vs GSW,W,28.1,35.1,18,37,0.486,3,9,0.333,4.7,4.1,3.3,0.8,5.6,2.9,1,2024-25
Kawhi Leonard,LAC,SAS,2025-01-08,LAC vs SAS,L,34.9,29.6,13,30,0.433,2,7,0.286,7.8,5.3,2.9,0.0,0.0,13.0,1,2024-25
Kawhi Leonard,LAC,LAL,2025-01-11,LAC @ LAL,L,37.1,22.6,11,22,0.5,1,3,0.333,7.4,5.3,1.7,0.6,3.0,0.9,0,2024-25
Kawhi Leonard,LAC,POR,2025-01-14,LAC vs POR,W,36.3,28.3,13,28,0.464,1,5,0.2,5.2,1.8,2.5,0.6,2.0,6.4,1,2024-25
Kawhi Leonard,LAC,CLE,2025-01-17,LAC @ CLE,L,29.2,24.3,13,26,0.5,1,5,0.2,2.2,2.1,2.2,0.7,3.4,2.7,0,2024-25
Jimmy Butler,MIA,NYK,2024-10-22,MIA vs NYK,L,31.6,23.1,10,23,0.435,3,9,0.333,6.5,7.9,0.8,0.5,2.3,-3.8,1,2024-25
Jimmy Butler,MIA,CHA,2024-10-25,MIA vs CHA,W,30.6,15.0,5,13,0.385,2,6,0.333,3.3,4.0,2.5,0.6,1.6,0.5,1,2024-25
Jimmy Butler,MIA,CLE,2024-10-28,MIA @ CLE,L,29.6,20.6,11,22,0.5,2,9,0.222,8.0,3.7,1.1,0.2,1.6,3.1,0,2024-25
Jimmy Butler,MIA,DET,2024-10-31,MIA @ DET,W,29.4,25.8,10,25,0.4,2,6,0.333,0.0,3.8,1.3,0.0,1.5,10.7,0,2024-25
Jimmy Butler,MIA,MEM,2024-11-03,MIA @ MEM,L,28.9,24.3,12,25,0.48,1,5,0.2,9.9,2.0,2.0,0.0,2.2,-8.7,0,2024-25
Jimmy Butler,MIA,SAC,2024-11-06,MIA @ SAC,L,32.2,23.7,12,25,0.48,2,9,0.222,2.0,0.0,1.3,1.3,5.7,3.8,0,2024-25
Jimmy Butler,MIA,MIN,2024-11-09,MIA vs MIN,L,36.8,24.3,13,25,0.52,1,4,0.25,6.8,4.1,0.7,0.0,2.5,2.1,1,2024-25
Jimmy Butler,MIA,DEN,2024-11-12,MIA vs DEN,L,29.0,29.7,16,30,0.533,3,9,0.333,6.7,6.0,0.9,0.6,4.7,-0.7,1,2024-25
Jimmy Butler,MIA,LAC,2024-11-15,MIA @ LAC,W,30.1,22.9,11,21,0.524,0,2,0.0,0.5,6.5,0.8,1.0,3.6,-5.6,0,2024-25
Jimmy Butler,MIA,MIL,2024-11-18,MIA @ MIL,W,37.8,34.1,14,35,0.4,0,2,0.0,0.0,4.8,0.9,0.0,2.5,2.2,0,2024-25
Jimmy Butler,MIA,CLE,2024-11-21,MIA @ CLE,L,28.3,22.3,8,21,0.381,2,7,0.286,4.1,7.2,1.2,1.4,0.5,-1.5,0,2024-25
Jimmy Butler,MIA,OKC,2024-11-24,MIA vs OKC,W,33.9,20.3,7,18,0.389,1,5,0.2,9.8,2.6,1.1,0.3,2.9,-0.5,1,2024-25
Jimmy Butler,MIA,DAL,2024-11-27,MIA @ DAL,L,36.1,21.8,13,24,0.542,2,7,0.286,2.9,4.1,1.4,0.0,0.7,7.1,0,2024-25
Jimmy Butler,MIA,WAS,2024-11-30,MIA @ WAS,L,33.6,15.8,6,14,0.429,2,7,0.286,0.0,6.7,1.2,0.3,3.7,16.8,0,2024-25
Jimmy Butler,MIA,PHX,2024-12-03,MIA @ PHX,W,30.7,19.9,10,22,0.455,0,2,0.0,2.2,7.4,1.9,0.0,1.6,9.2,0,2024-25
Jimmy Butler,MIA,NYK,2024-12-06,MIA @ NYK,L,36.4,30.7,14,30,0.467,1,4,0.25,3.2,1.2,0.0,0.3,1.0,3.5,0,2024-25
Jimmy Butler,MIA,LAC,2024-12-09,MIA @ LAC,W,35.2,31.3,16,29,0.552,2,7,0.286,7.6,5.7,0.0,1.8,2.4,-4.0,0,2024-25
Jimmy Butler,MIA,LAL,2024-12-12,MIA vs LAL,W,28.7,15.9,8,16,0.5,2,7,0.286,1.2,6.2,1.2,0.9,2.7,-12.5,1,2024-25
Jimmy Butler,MIA,MIL,2024-12-15,MIA @ MIL,W,31.6,24.9,9,23,0.391,1,3,0.333,2.2,1.9,1.7,0.2,1.5,-0.8,0,2024-25
Jimmy Butler,MIA,HOU,2024-12-18,MIA @ HOU,L,37.3,31.7,13,32,0.406,3,7,0.429,2.2,0.6,1.3,0.5,3.3,-10.5,0,2024-25
Jimmy Butler,MIA,POR,2024-12-21,MIA @ POR,L,36.2,25.3,15,27,0.556,1,4,0.25,6.7,4.8,1.5,0.7,0.0,13.9,0,2024-25
Jimmy Butler,MIA,SAC,2024-12-24,MIA vs SAC,W,30.0,25.2,12,27,0.444,0,2,0.0,7.3,7.5,1.4,0.6,2.4,-0.6,1,2024-25
Jimmy Butler,MIA,CHA,2024-12-27,MIA @ CHA,W,36.1,29.9,16,31,0.516,2,7,0.286,4.7,7.0,0.5,0.2,1.6,5.5,0,2024-25
Jimmy Butler,MIA,LAC,2024-12-30,MIA @ LAC,W,33.3,29.8,12,30,0.4,1,4,0.25,5.5,4.1,1.1,0.9,3.4,5.4,0,2024-25
Jimmy Butler,MIA,LAC,2025-01-02,MIA vs LAC,L,37.5,30.1,13,28,0.464,1,5,0.2,7.3,6.2,0.7,1.4,3.3,1.3,1,2024-25
Jimmy Butler,MIA,HOU,2025-01-05,MIA @ HOU,W,37.6,12.7,4,11,0.364,2,7,0.286,1.7,0.0,2.0,0.0,2.3,27.9,0,2024-25
Jimmy Butler,MIA,LAL,2025-01-08,MIA @ LAL,W,32.0,26.9,10,25,0.4,2,7,0.286,8.2,5.0,1.1,0.6,2.8,-1.3,0,2024-25
Jimmy Butler,MIA,PHI,2025-01-11,MIA @ PHI,W,28.3,26.9,13,27,0.481,1,5,0.2,7.1,2.4,1.1,0.4,0.2,-8.8,0,2024-25
Jimmy Butler,MIA,MIN,2025-01-14,MIA @ MIN,L,28.0,31.7,19,34,0.559,3,9,0.333,7.8,5.1,1.5,0.5,2.0,3.7,0,2024-25
Jimmy Butler,MIA,IND,2025-01-17,MIA vs IND,W,36.8,20.6,9,20,0.45,2,7,0.286,8.1,5.6,1.8,0.5,2.1,2.5,1,2024-25
Donovan Mitchell,CLE,POR,2024-10-22,CLE vs POR,W,33.3,31.5,17,32,0.531,1,4,0.25,2.5,0.0,2.0,0.1,2.1,4.9,1,2024-25
Donovan Mitchell,CLE,BOS,2024-10-25,CLE @ BOS,W,29.5,27.7,12,29,0.414,1,5,0.2,4.3,3.9,1.2,1.0,2.0,-1.3,0,2024-25
Donovan Mitchell,CLE,WAS,2024-10-28,CLE @ WAS,L,32.0,26.8,12,28,0.429,2,7,0.286,5.4,2.3,0.8,0.2,2.9,6.6,0,2024-25
Donovan Mitchell,CLE,IND,2024-10-31,CLE @ IND,W,28.4,17.2,8,17,0.471,1,6,0.167,2.0,1.2,2.7,0.5,4.3,-3.4,0,2024-25
Donovan Mitchell,CLE,MIL,2024-11-03,CLE @ MIL,W,35.2,28.1,14,26,0.538,0,2,0.0,4.6,6.9,1.5,0.0,1.9,26.5,0,2024-25
Donovan Mitchell,CLE,CHA,2024-11-06,CLE @ CHA,W,37.0,34.2,14,36,0.389,1,4,0.25,4.2,2.8,2.0,0.4,4.5,3.3,0,2024-25
Donovan Mitchell,CLE,OKC,2024-11-09,CLE @ OKC,W,30.6,26.4,12,26,0.462,1,3,0.333,1.9,7.6,0.3,0.0,3.3,5.2,0,2024-25
Donovan Mitchell,CLE,CHI,2024-11-12,CLE @ CHI,W,35.6,34.8,15,34,0.441,3,9,0.333,7.3,3.4,0.4,0.4,4.2,-3.6,0,2024-25
Donovan Mitchell,CLE,PHX,2024-11-15,CLE @ PHX,W,36.8,32.9,16,31,0.516,0,3,0.0,1.9,6.4,1.4,0.0,0.5,13.7,0,2024-25
Donovan Mitchell,CLE,SAC,2024-11-18,CLE vs SAC,W,35.1,13.9,6,12,0.5,1,5,0.2,2.6,5.5,1.3,0.0,2.3,3.6,1,2024-25
Donovan Mitchell,CLE,ORL,2024-11-21,CLE vs ORL,W,32.4,31.8,12,31,0.387,2,6,0.333,0.8,11.1,1.0,0.7,2.8,9.4,1,2024-25
Donovan Mitchell,CLE,PHI,2024-11-24,CLE @ PHI,W,34.6,35.4,16,34,0.471,2,6,0.333,3.5,4.7,0.2,0.8,2.8,15.5,0,2024-25
Donovan Mitchell,CLE,SAC,2024-11-27,CLE @ SAC,W,28.1,25.0,9,24,0.375,2,7,0.286,3.9,0.5,1.3,0.0,2.5,12.3,0,2024-25
Donovan Mitchell,CLE,WAS,2024-11-30,CLE @ WAS,L,34.0,22.1,9,24,0.375,3,9,0.333,0.0,7.8,1.7,0.2,4.0,1.0,0,2024-25
Donovan Mitchell,CLE,PHI,2024-12-03,CLE vs PHI,W,31.0,23.7,13,26,0.5,1,5,0.2,1.8,1.9,1.6,0.3,2.0,-0.7,1,2024-25
Donovan Mitchell,CLE,MEM,2024-12-06,CLE @ MEM,L,31.2,18.7,10,19,0.526,3,9,0.333,4.0,3.1,0.9,0.7,3.6,0.6,0,2024-25
Donovan Mitchell,CLE,ORL,2024-12-09,CLE @ ORL,L,32.6,19.3,9,17,0.529,1,4,0.25,0.0,6.0,0.8,1.0,1.4,9.8,0,2024-25
Donovan Mitchell,CLE,PHI,2024-12-12,CLE vs PHI,L,31.7,12.4,4,11,0.364,2,9,0.222,11.8,4.1,1.9,0.0,2.9,0.1,1,2024-25
Donovan Mitchell,CLE,MIN,2024-12-15,CLE vs MIN,L,34.2,20.7,10,20,0.5,4,9,0.444,2.6,5.6,1.2,0.4,1.9,-0.5,1,2024-25
Donovan Mitchell,CLE,WAS,2024-12-18,CLE vs WAS,L,34.4,18.2,8,17,0.471,2,7,0.286,6.6,4.0,0.8,0.8,1.8,-14.4,1,2024-25
Donovan Mitchell,CLE,GSW,2024-12-21,CLE vs GSW,W,30.3,21.2,9,19,0.474,0,2,0.0,3.3,2.3,1.3,0.9,1.7,-8.3,1,2024-25
Donovan Mitchell,CLE,NYK,2024-12-24,CLE @ NYK,L,35.0,12.2,6,12,0.5,3,7,0.429,7.2,0.8,1.2,0.0,2.9,5.1,0,2024-25
Donovan Mitchell,CLE,MIN,2024-12-27,CLE vs MIN,L,28.1,26.5,14,25,0.56,3,9,0.333,7.9,5.9,0.9,0.2,1.9,-5.5,1,2024-25
Donovan Mitchell,CLE,IND,2024-12-30,CLE vs IND,W,29.6,26.9,13,29,0.448,1,4,0.25,3.5,5.2,0.0,0.0,2.6,14.8,1,2024-25
Donovan Mitchell,CLE,OKC,2025-01-02,CLE @ OKC,W,33.0,20.6,8,19,0.421,2,6,0.333,0.8,7.7,1.3,0.4,0.6,11.5,0,2024-25
Donovan Mitchell,CLE,DET,2025-01-05,CLE @ DET,W,36.6,18.3,8,20,0.4,1,5,0.2,1.9,6.6,0.0,0.1,3.5,2.5,0,2024-25
Donovan Mitchell,CLE,BOS,2025-01-08,CLE vs BOS,W,35.0,22.0,10,21,0.476,2,8,0.25,3.9,7.2,1.5,0.1,3.2,-2.3,1,2024-25
Donovan Mitchell,CLE,GSW,2025-01-11,CLE vs GSW,L,36.3,24.9,13,27,0.481,2,6,0.333,6.9,4.0,2.5,0.3,2.3,8.5,1,2024-25
Donovan Mitchell,CLE,PHI,2025-01-14,CLE @ PHI,L,36.7,28.4,11,28,0.393,2,7,0.286,0.4,3.7,0.8,0.0,4.1,7.1,0,2024-25
Donovan Mitchell,CLE,CHI,2025-01-17,CLE @ CHI,W,32.2,34.6,19,34,0.559,2,7,0.286,0.0,3.3,0.9,0.5,2.4,7.4,0,2024-25
Tyrese Haliburton,IND,CLE,2024-10-22,IND vs CLE,L,34.6,15.9,8,15,0.533,1,3,0.333,4.0,8.9,0.6,1.1,2.7,-2.4,1,2024-25
Tyrese Haliburton,IND,ATL,2024-10-25,IND vs ATL,W,29.7,25.5,12,26,0.462,1,3,0.333,3.9,5.8,0.5,1.3,2.4,-6.4,1,2024-25
Tyrese Haliburton,IND,SAS,2024-10-28,IND @ SAS,W,29.3,23.9,12,23,0.522,1,6,0.167,6.6,5.8,0.5,1.4,4.3,2.0,0,2024-25
Tyrese Haliburton,IND,NYK,2024-10-31,IND @ NYK,L,35.5,24.6,12,23,0.522,1,4,0.25,8.1,3.5,1.5,0.8,3.6,-5.9,0,2024-25
Tyrese Haliburton,IND,MIA,2024-11-03,IND vs MIA,L,32.9,28.0,14,29,0.483,2,7,0.286,4.1,7.8,0.3,0.3,2.9,13.4,1,2024-25
Tyrese Haliburton,IND,BOS,2024-11-06,IND @ BOS,L,31.4,31.4,12,29,0.414,3,9,0.333,11.6,1.8,0.1,1.1,4.4,-3.9,0,2024-25
Tyrese Haliburton,IND,HOU,2024-11-09,IND @ HOU,L,30.5,27.1,14,29,0.483,2,9,0.222,5.0,13.8,1.6,0.5,3.2,8.7,0,2024-25
Tyrese Haliburton,IND,POR,2024-11-12,IND @ POR,L,31.1,24.0,11,22,0.5,2,8,0.25,4.3,7.1,1.8,0.0,3.3,0.0,0,2024-25
Tyrese Haliburton,IND,UTA,2024-11-15,IND vs UTA,W,35.2,28.5,15,30,0.5,4,9,0.444,1.1,2.3,2.2,0.8,1.3,9.1,1,2024-25
Tyrese Haliburton,IND,MIA,2024-11-18,IND vs MIA,W,31.6,29.8,16,30,0.533,2,7,0.286,3.1,7.9,2.0,0.3,3.9,-11.0,1,2024-25
Tyrese Haliburton,IND,PHI,2024-11-21,IND vs PHI,W,36.6,32.0,14,34,0.412,3,9,0.333,3.1,6.2,0.4,0.9,0.1,9.7,1,2024-25
Tyrese Haliburton,IND,PHI,2024-11-24,IND vs PHI,L,35.7,27.4,12,26,0.462,1,4,0.25,3.4,5.1,0.0,0.3,3.4,9.9,1,2024-25
Tyrese Haliburton,IND,DAL,2024-11-27,IND @ DAL,W,30.8,22.4,10,24,0.417,3,9,0.333,9.3,9.4,1.9,0.5,1.9,10.5,0,2024-25
Tyrese Haliburton,IND,MIL,2024-11-30,IND vs MIL,W,29.5,25.3,15,27,0.556,3,9,0.333,6.9,6.3,1.4,0.0,3.3,2.4,1,2024-25
Tyrese Haliburton,IND,MIN,2024-12-03,IND @ MIN,L,36.7,11.7,4,9,0.444,0,3,0.0,3.5,11.6,1.9,0.9,3.4,8.2,0,2024-25
Tyrese Haliburton,IND,ORL,2024-12-06,IND vs ORL,L,31.9,24.1,11,23,0.478,1,6,0.167,6.6,9.4,1.1,0.0,5.5,-5.7,1,2024-25
Tyrese Haliburton,IND,SAS,2024-12-09,IND vs SAS,W,31.2,21.9,11,21,0.524,2,6,0.333,9.2,8.3,1.5,0.7,4.3,-1.4,1,2024-25
